yearWeekTime,rank,movieCd,movieNm,openDt,salesAmt,salesAcc,audiCnt,audiAcc,scrnCnt,showCnt
201350,5,20135370,이스케이프 플랜,2013-12-05,912663500,1884538679,127853,261047,275,5020
201350,6,20133701,하늘에서 음식이 내린다면 2,2013-11-21,783068000,5339227500,119881,785208,333,2408
201350,7,20136061,결혼전야,2013-11-21,635042000,8303836719,93632,1191464,342,5121
201350,8,20124402,열한시,2013-11-28,505607500,6043041500,77673,862086,381,6015
201350,9,20138544,헝거게임: 캣칭 파이어,2013-11-21,434487000,7779628000,64077,1114894,295,3189
201350,10,20137044,친구 2,2013-11-14,315221500,21759609513,44534,2964798,321,3275
201349,1,20135428,어바웃 타임,2013-12-05,4074127500,4257602500,544719,569872,568,9037
201349,2,20124402,열한시,2013-11-28,2320561000,5537434000,335352,784413,494,15201
201349,3,20135657,인시디어스: 두번째 집,2013-12-05,1946284500,1946284500,273173,273173,405,6650
201349,4,20136061,결혼전야,2013-11-21,1798621559,7668794719,256289,1097832,404,10119
201349,5,20138544,헝거게임: 캣칭 파이어,2013-11-21,1276102000,7345141000,181600,1050817,391,7783
201349,6,20133701,하늘에서 음식이 내린다면 2,2013-11-21,1180933000,4556159500,173056,665327,409,3881
201349,7,20137044,친구 2,2013-11-14,1208808500,21444388013,167497,2920264,398,9263
201349,8,20110881,창수,2013-11-28,1076692500,2978968500,148760,404990,364,9504
201349,9,20135370,이스케이프 플랜,2013-12-05,970209179,971875179,132956,133194,287,3582
201349,10,20134268,버틀러: 대통령의 집사,2013-11-28,373082500,759425000,54503,108222,182,2348
201348,1,20136061,결혼전야,2013-11-21,3084173000,5870173160,447364,841543,524,12922
201348,2,20124402,열한시,2013-11-28,3192408000,3216873000,445566,449061,512,10450
201348,3,20137044,친구 2,2013-11-14,2984639139,20235579513,415602,2752767,638,16176
201348,4,20138544,헝거게임: 캣칭 파이어,2013-11-21,2708142000,6069039000,394902,869217,614,12737
201348,5,20110881,창수,2013-11-28,1878704000,1902276000,253281,256230,415,7347
201348,6,20133701,하늘에서 음식이 내린다면 2,2013-11-21,1536210000,3375226500,228067,492271,491,5282
201348,7,20138355,토르: 다크 월드,2013-10-30,729266000,22350686000,106632,3015162,330,4831
201348,8,20134801,더 파이브,2013-11-14,686605000,5228235000,97309,714995,347,5654
201348,9,20132824,리딕,2013-11-28,668739500,670237500,93569,93783,275,3826
201348,10,20139221,그래비티,2013-10-17,730495000,30514808600,63649,3140857,191,1946
201347,1,20137044,친구 2,2013-11-14,6932497175,17250940374,957510,2337165,814,24303
201347,2,20138544,헝거게임: 캣칭 파이어,2013-11-21,3358174000,3360897000,473926,474315,630,9397
201347,3,20136061,결혼전야,2013-11-21,2673971660,2786000160,377141,394179,520,9361
201347,4,20134801,더 파이브,2013-11-14,2188479000,4541630000,303387,617686,442,10974
201347,5,20138355,토르: 다크 월드,2013-10-30,2044313500,21621420000,300569,2908530,474,10928
201347,6,20133701,하늘에서 음식이 내린다면 2,2013-11-21,1839016500,1839016500,264204,264204,545,4238
201347,7,20139221,그래비티,2013-10-17,1413079500,29784313600,136110,3077208,295,4245
201347,8,20127595,동창생,2013-11-06,371206500,6931670626,64573,1032152,365,4493
201347,9,20133152,카운슬러,2013-11-14,314887000,919076500,45577,126394,282,3402
201347,10,20129606,공범,2013-10-24,99387000,12324409382,17740,1764638,179,1263
201346,1,20137044,친구 2,2013-11-14,10283389199,10318443199,1374420,1379655,968,16369
201346,2,20138355,토르: 다크 월드,2013-10-30,4224318500,19577106500,586141,2607961,675,18869
201346,3,20134801,더 파이브,2013-11-14,2318723000,2353151000,309895,314299,501,8766
201346,4,20127595,동창생,2013-11-06,1802614126,6560464126,277970,967579,623,14641
201346,5,20139221,그래비티,2013-10-17,2348053000,28371234100,234155,2941098,368,7891
201346,6,20129606,공범,2013-10-24,644597000,12225022382,99765,1746898,362,6519
201346,7,20133152,카운슬러,2013-11-14,602156000,604189500,80580,80817,293,3770
201346,8,20139601,더 퍼지,2013-11-06,249347500,1018728500,34822,135353,217,2461
201346,9,20138223,노브레싱,2013-10-30,191766500,2953848739,32707,443719,296,2614
201346,10,20131245,블랙 가스펠,2013-11-14,157232000,170896000,21998,23765,143,1242
201345,1,20138355,토르: 다크 월드,2013-10-30,7271268500,15352788000,968750,2021820,711,24166
201345,2,20127595,동창생,2013-11-06,4713825500,4757850000,683542,689609,660,16527
201345,3,20139221,그래비티,2013-10-17,3871068000,26023181100,390931,2706943,398,12200
201345,4,20129606,공범,2013-10-24,2134277500,11580425382,307832,1647133,424,13216
201345,5,20138223,노브레싱,2013-10-30,829346239,2762082239,126393,411012,473,8903
201345,6,20139601,더 퍼지,2013-11-06,767669000,769381000,100317,100531,232,3257
201345,7,20122786,응징자,2013-10-30,279355000,1359939500,40169,188140,298,4105
201345,8,20134582,소원,2013-10-02,259355000,18390287100,39790,2687628,251,2426
201345,9,20133760,세이프 헤이븐,2013-11-06,169560500,177148500,23305,24389,133,1468
201345,10,20134144,화이트 고릴라,2013-10-31,142399500,349463000,22055,53028,112,725
201344,1,20138355,토르: 다크 월드,2013-10-30,8081519500,8081519500,1053070,1053070,733,17800
201344,2,20139221,그래비티,2013-10-17,5643978000,22152113100,577380,2316012,482,15476
201344,3,20129606,공범,2013-10-24,3994349701,9446147882,570166,1339301,571,17345
201344,4,20138223,노브레싱,2013-10-30,1896920000,1932736000,280171,284619,584,13072
201344,5,20122786,응징자,2013-10-30,1069177500,1080584500,146346,147971,305,7265
201344,6,20123383,화이: 괴물을 삼킨 아이,2013-10-09,845364000,17524880295,118117,2370593,343,4954
201344,7,20134582,소원,2013-10-02,701895500,18130932100,105658,2647838,300,5415
201344,8,20132821,캡틴 필립스,2013-10-23,466709246,1525642434,67060,219077,282,3516
201344,9,20120428,톱스타,2013-10-24,302228500,1123171500,46156,164000,366,4366
201344,10,20134144,화이트 고릴라,2013-10-31,205663500,207063500,30773,30973,182,941
201343,1,20139221,그래비티,2013-10-17,8776828000,16508135100,910652,1738632,615,22244
201343,2,20129606,공범,2013-10-24,5415488181,5451798181,764596,769135,611,12958
201343,3,20123383,화이: 괴물을 삼킨 아이,2013-10-09,2411079500,16679516295,334040,2252476,528,12079
201343,4,20134582,소원,2013-10-02,1744379500,17429036600,262247,2542180,448,10879
201343,5,20132821,캡틴 필립스,2013-10-23,947917188,1058933188,136564,152017,302,5338
201343,6,20120428,톱스타,2013-10-24,815129000,820943000,117018,117844,397,7253
201343,7,20134124,배우는 배우다,2013-10-24,616114500,628866500,83802,85298,297,6181
201343,8,20122785,롤러코스터,2013-10-17,556504000,1863329100,80313,262853,341,6456
201343,9,20123384,밤의 여왕,2013-10-17,506546000,1728155500,75544,247275,316,5756
201343,10,20126091,관상,2013-09-11,121448000,65917262000,18585,9121451,127,1028
201342,1,20139221,그래비티,2013-10-17,7692463100,7731307100,825484,827980,636,15247
201342,2,20123383,화이: 괴물을 삼킨 아이,2013-10-09,5138988295,14268436795,704511,1918436,740,20784
201342,3,20134582,소원,2013-10-02,3761175600,15684657100,560384,2279933,614,16465
201342,4,20122785,롤러코스터,2013-10-17,1295687100,1306825100,181129,182540,374,7400
201342,5,20123384,밤의 여왕,2013-10-17,1203177500,1221609500,169173,171731,333,6970
201342,6,20126091,관상,2013-09-11,562390500,65795814000,83896,9102866,321,4081
201342,7,20123381,깡철이,2013-10-02,514864500,8501041962,77895,1197467,407,6755
201342,8,20131381,컨저링,2013-09-17,254315600,16328109277,36615,2259289,284,3134
201342,9,20132120,러시 : 더 라이벌,2013-10-09,229185000,875889500,32447,119596,245,3039
201342,10,20132821,캡틴 필립스,2013-10-23,111011000,111016000,15452,15453,169,607
201341,1,20123383,화이: 괴물을 삼킨 아이,2013-10-09,9087227500,9129448500,1208035,1213925,817,19651
201341,2,20134582,소원,2013-10-02,6228922500,11923481500,908088,1719549,651,20143
201341,3,20123381,깡철이,2013-10-02,2340301247,7986177462,339672,1119572,618,16130
201341,4,20126091,관상,2013-09-11,2143221500,65233423500,305311,9018970,443,8585
201341,5,20131381,컨저링,2013-09-17,1276164500,16073793677,179244,2222674,362,7491
201341,6,20132120,러시 : 더 라이벌,2013-10-09,600392500,646704500,80429,87149,270,4730
201341,7,20122089,슈퍼배드 2,2013-09-12,311688500,6459018000,46549,941026,160,1034
201341,8,20130783,프리즈너스,2013-10-02,286038500,1334563000,40945,182252,273,2579
201341,9,20135001,몬스터 대학교,2013-09-12,260301500,5809978000,38939,860211,165,1003
201341,10,20132261,로덴시아: 마법왕국의 전설,2013-10-02,193351000,571255500,29761,88197,146,982
201340,1,20123381,깡철이,2013-10-02,5629705215,5645876215,777878,779900,707,19090
201340,2,20134582,소원,2013-10-02,5422312000,5694559000,764487,811461,641,15316
201340,3,20126091,관상,2013-09-11,4744061000,63090202000,666652,8713659,801,16155
201340,4,20131381,컨저링,2013-09-17,3503582000,14797629177,483572,2043430,500,12570
201340,5,20124086,스파이,2013-09-05,1097836000,24319232305,161274,3405952,410,6332
201340,6,20130783,프리즈너스,2013-10-02,1038591500,1048524500,139888,141307,297,4721
201340,7,20122089,슈퍼배드 2,2013-09-12,502494500,6147329500,74854,894477,203,1613
201340,8,20135001,몬스터 대학교,2013-09-12,485283000,5549676500,72629,821272,213,1782
201340,9,20132261,로덴시아: 마법왕국의 전설,2013-10-02,377904500,377904500,58436,58436,221,1579
201340,10,20128079,정글번치 : 빙산으로의 귀환,2013-10-02,263046000,270546805,40778,42032,224,1439
201339,1,20126091,관상,2013-09-11,8246654500,58346141000,1172917,8047007,1038,29182
201339,2,20131381,컨저링,2013-09-17,5471205677,11294047177,757419,1559858,563,16493
201339,3,20124086,스파이,2013-09-05,2792696500,23221396305,401176,3244678,477,13169
201339,4,20131630,히든 카드,2013-09-26,869337096,869337096,120640,120640,362,6687
201339,5,20135001,몬스터 대학교,2013-09-12,735955000,5064393500,110961,748643,296,3103
201339,6,20122089,슈퍼배드 2,2013-09-12,704706500,5644835000,103392,819623,307,2862
201339,7,20129588,섀도우 헌터스: 뼈의 도시,2013-09-12,441463000,3968239000,64392,561125,315,4503
201339,8,20137562,퍼시 잭슨과 괴물의 바다,2013-09-12,385234500,3742916609,54460,512277,311,3885
201339,9,20131541,블루 재스민,2013-09-25,379266000,397244000,52572,54741,207,3314
201339,10,20134582,소원,2013-10-02,271162000,272247000,46819,46974,78,232
201338,1,20126091,관상,2013-09-11,31517268500,50099486500,4274402,6874090,1240,40431
201338,2,20124086,스파이,2013-09-05,8649279437,20428699805,1187902,2843502,580,15706
201338,3,20131381,컨저링,2013-09-17,5784529500,5822841500,797650,802439,553,8468
201338,4,20135001,몬스터 대학교,2013-09-12,2999079000,4328438500,439802,637682,385,5891
201338,5,20122089,슈퍼배드 2,2013-09-12,2783795500,4940128500,395602,716231,424,5749
201338,6,20129588,섀도우 헌터스: 뼈의 도시,2013-09-12,2040737500,3526776000,285219,496733,350,6792
201338,7,20137562,퍼시 잭슨과 괴물의 바다,2013-09-12,2115834500,3357682109,284599,457817,364,6612
201338,8,20126674,설국열차,2013-08-01,320537500,66818452500,42218,9321959,121,1247
201338,9,20131001,프리버즈: 밍쿠와 찌아의 도시 대탈출,2013-09-17,257657000,259843000,38812,39103,213,1770
201338,10,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,193629000,19112840369,26079,2713410,151,777
201337,1,20126091,관상,2013-09-11,18533111000,18582218000,2592394,2599688,1190,25127
201337,2,20124086,스파이,2013-09-05,4612758868,11779420368,654593,1655600,737,19710
201337,3,20129588,섀도우 헌터스: 뼈의 도시,2013-09-12,1480170500,1486038500,210536,211514,374,6014
201337,4,20135001,몬스터 대학교,2013-09-12,1233565500,1329359500,185235,197880,372,2857
201337,5,20137562,퍼시 잭슨과 괴물의 바다,2013-09-12,1238691609,1241847609,172955,173218,409,5744
201337,6,20122089,슈퍼배드 2,2013-09-12,1072372500,2156333000,156795,320629,421,2899
201337,7,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,541179000,18919211369,77630,2687331,388,5853
201337,8,20136049,숨바꼭질,2013-08-14,508000500,39441835000,73266,5581942,367,5703
201337,9,20137811,엘리시움,2013-08-29,429410000,8974953500,60514,1201354,356,4894
201337,10,20126674,설국열차,2013-08-01,268660500,66497915000,37982,9279741,187,2513
201336,1,20124086,스파이,2013-09-05,7084125500,7166661500,987510,1001007,785,15876
201336,2,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,3203026282,18378032369,453335,2609701,544,15786
201336,3,20137811,엘리시움,2013-08-29,3189364500,8545543500,432868,1140840,521,15535
201336,4,20136049,숨바꼭질,2013-08-14,2928514000,38933834500,410773,5508676,512,15277
201336,5,20126674,설국열차,2013-08-01,825891000,66229254500,115110,9241759,304,5690
201336,6,20124937,감기,2013-08-14,595107000,21711645000,87180,3107800,325,5346
201336,7,20122089,슈퍼배드 2,2013-09-12,553041500,1083960500,83539,163834,293,1290
201336,8,20132082,바람이 분다,2013-09-05,545823500,551346500,77237,78026,288,3822
201336,9,20139265,잡스,2013-08-29,401824000,1541709636,57544,217319,337,5063
201336,10,20136052,더 테러 라이브,2013-07-31,226140500,39847400317,32489,5580701,195,2453
201335,1,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,7579197500,15175006087,1087451,2156366,586,20159
201335,2,20136049,숨바꼭질,2013-08-14,7153235000,36005320500,1019706,5097903,603,21210
201335,3,20137811,엘리시움,2013-08-29,5339135000,5356179000,705948,707972,588,10808
201335,4,20124937,감기,2013-08-14,2229753000,21116538000,327981,3020620,452,10599
201335,5,20126674,설국열차,2013-08-01,2273036500,65403363500,322662,9126649,403,9788
201335,6,20139265,잡스,2013-08-29,1135021636,1139885636,159142,159775,402,6214
201335,7,20136052,더 테러 라이브,2013-07-31,980385500,39621259817,142464,5548212,330,5979
201335,8,20122089,슈퍼배드 2,2013-09-12,530919000,530919000,80295,80295,297,1176
201335,9,20131681,드래곤볼Z : 신들의 전쟁,2013-08-29,223216000,226528000,33838,34252,262,1583
201335,10,20139072,일대종사,2013-08-22,209514500,582290500,29969,81257,186,2154
201334,1,20136049,숨바꼭질,2013-08-14,13736307500,28852085500,1952083,4078197,721,25766
201334,2,20138881,나우 유 씨 미 : 마술사기단,2013-08-22,7581752587,7595808587,1066907,1068915,691,11606
201334,3,20124937,감기,2013-08-14,5804907500,18886785000,844476,2692639,683,18820
201334,4,20126674,설국열차,2013-08-01,4359801500,63130327000,613789,8803987,563,15340
201334,5,20136052,더 테러 라이브,2013-07-31,2613004000,38640874317,372387,5405748,462,12185
201334,6,20138202,에픽 : 숲속의 전설 ,2013-08-07,906205500,6536891000,141333,945559,304,3487
201334,7,20138421,R.I.P.D. : 알.아이.피.디.,2013-08-22,533760571,537346571,73875,74201,268,3273
201334,8,20139072,일대종사,2013-08-22,359714500,372776000,49706,51288,193,2416
201334,9,20137549,터보,2013-07-25,306797500,13066917000,48496,1915404,191,1409
201334,10,20136761,개구쟁이 스머프 2,2013-08-01,266057500,5956385000,43090,915594,182,1216
201333,1,20136049,숨바꼭질,2013-08-14,14999469000,15115778000,2109227,2126114,779,18863
201333,2,20126674,설국열차,2013-08-01,12396484500,58770525500,1736807,8190198,1015,24840
201333,3,20124937,감기,2013-08-14,12140166500,13081877500,1722068,1848163,806,18154
201333,4,20136052,더 테러 라이브,2013-07-31,8515552426,36027870317,1197407,5033361,786,21423
201333,5,20138202,에픽 : 숲속의 전설 ,2013-08-07,2719248500,5630685500,390919,804226,439,6709
201333,6,20137549,터보,2013-07-25,1120187000,12760119500,172716,1866908,320,3221
201333,7,20058720,명탐정 코난 : 수평선상의 음모,2013-08-07,975325500,2275582500,154576,359687,316,3239
201333,8,20136761,개구쟁이 스머프 2,2013-08-01,925508500,5690327500,146659,872504,313,2920
201333,9,20136962,레드: 더 레전드,2013-07-18,312426500,21429074970,44950,2986373,312,2099
201333,10,20130569,슈퍼윙스 3D,2013-08-14,196655500,201163500,31823,32449,129,962
201332,1,20126674,설국열차,2013-08-01,22495662000,46374041000,3149522,6453391,1067,37456
201332,2,20136052,더 테러 라이브,2013-07-31,14189514674,27512317891,1995112,3835954,809,29571
201332,3,20138202,에픽 : 숲속의 전설 ,2013-08-07,2844158000,2911437000,405590,413307,471,6754
201332,4,20137549,터보,2013-07-25,2036149500,11639932500,309794,1694192,427,5980
201332,5,20136761,개구쟁이 스머프 2,2013-08-01,1827963000,4764819000,286248,725845,419,5610
201332,6,20058720,명탐정 코난 : 수평선상의 음모,2013-08-07,1295297000,1300257000,204491,205111,301,3582
201332,7,20136962,레드: 더 레전드,2013-07-18,1301077500,21116648470,182282,2941423,363,6338
201332,8,20124937,감기,2013-08-14,941703000,941711000,126094,126095,325,1063
201332,9,20122783,감시자들,2013-07-03,286068500,39327312679,40618,5500389,200,1968
201332,10,20137121,더 울버린,2013-07-25,268274500,7763582000,34924,1066227,216,2023
201331,1,20126674,설국열차,2013-08-01,23819885000,23878379000,3296205,3303869,1128,25437
201331,2,20136052,더 테러 라이브,2013-07-31,12352405217,13322803217,1714202,1840842,743,20379
201331,3,20137549,터보,2013-07-25,5778653000,9603783000,843399,1384398,560,10559
201331,4,20136962,레드: 더 레전드,2013-07-18,4047802000,19815570970,571217,2759141,623,12754
201331,5,20136761,개구쟁이 스머프 2,2013-08-01,2926232000,2936856000,438269,439597,478,5508
201331,6,20122783,감시자들,2013-07-03,1789341000,39041244179,256454,5459771,444,6916
201331,7,20137121,더 울버린,2013-07-25,1787671000,7495307500,254556,1031303,641,9323
201331,8,20124082,미스터 고,2013-07-17,1131360000,9167055000,171532,1303250,405,4659
201331,9,20136961,퍼시픽 림,2013-07-11,633040500,20409084012,73648,2531873,322,2713
201331,10,20139383,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,347334500,711497000,54800,110898,231,1404
201330,1,20136962,레드: 더 레전드,2013-07-18,8746671332,15767768970,1222803,2187924,666,22204
201330,2,20137121,더 울버린,2013-07-25,5707636500,5707636500,776747,776747,707,14883
201330,3,20122783,감시자들,2013-07-03,4459812500,37251903179,628337,5203317,566,16329
201330,4,20137549,터보,2013-07-25,3311530000,3825130000,467868,540999,634,6443
201330,5,20124082,미스터 고,2013-07-17,2736487500,8035695000,400747,1131718,637,14214
201330,6,20136961,퍼시픽 림,2013-07-11,2188676000,19776043512,271586,2458225,453,10417
201330,7,20136052,더 테러 라이브,2013-07-31,965834000,970398000,125988,126640,314,1045
201330,8,20122122,월드 워 Z,2013-06-20,608748000,38425682000,87825,5218825,263,3656
201330,9,20139383,극장판 도라에몽: 진구의 비밀도구 박물관,2013-07-25,354250500,364162500,54682,56098,239,1720
201330,10,20129114,더 웹툰: 예고살인,2013-06-27,171623000,8498172070,25185,1194450,124,1215
201329,1,20122783,감시자들,2013-07-03,7296949678,32792090679,1034399,4574980,720,22401
201329,2,20136962,레드: 더 레전드,2013-07-18,7021097638,7021097638,965121,965121,739,11987
201329,3,20136961,퍼시픽 림,2013-07-11,6509578000,17587367512,813898,2186639,908,21236
201329,4,20124082,미스터 고,2013-07-17,5147618500,5299207500,713913,730971,840,18193
201329,5,20122122,월드 워 Z,2013-06-20,1659951500,37816934000,239181,5131000,380,8077
201329,6,20129114,더 웹툰: 예고살인,2013-06-27,533565500,8326549070,77487,1169265,238,3037
201329,7,20137549,터보,2013-07-25,509362000,513600000,72805,73131,224,791
201329,8,20139141,토니 스토리: 깡통제국의 비밀,2013-07-18,265097000,281142000,41100,43372,257,1489
201329,9,20126672,은밀하게 위대하게,2013-06-05,116026500,48647423913,17818,6950740,129,992
201329,10,20136862,론 레인저,2013-07-04,106043000,2746196500,16149,386976,225,1250
201328,1,20122783,감시자들,2013-07-03,12414367225,25495141001,1754159,3540581,857,28871
201328,2,20136961,퍼시픽 림,2013-07-11,11071437512,11077789512,1372344,1372741,1005,21027
201328,3,20122122,월드 워 Z,2013-06-20,4316004500,36156982500,613074,4891819,551,15906
201328,4,20129114,더 웹툰: 예고살인,2013-06-27,1505211500,7792983570,218837,1091778,342,6731
201328,5,20136862,론 레인저,2013-07-04,809497000,2640153500,118721,370827,363,6354
201328,6,20126672,은밀하게 위대하게,2013-06-05,518962500,48531397413,77137,6932922,274,3576
201328,7,20137815,화이트 하우스 다운,2013-06-27,242657000,3996899500,36539,566624,283,2661
201328,8,20139263,쿵후팬더: 영웅의 탄생,2013-07-04,188513000,449675000,30322,70987,126,956
201328,9,20139723,사이드 이펙트,2013-07-11,167934000,169334000,23240,23440,170,1663
201328,10,20124082,미스터 고,2013-07-17,151589000,151589000,17058,17058,31,67
201327,1,20122783,감시자들,2013-07-03,12998616776,13080773776,1774952,1786422,949,23290
201327,2,20122122,월드 워 Z,2013-06-20,8000413500,31840978000,1089851,4278745,731,22936
201327,3,20129114,더 웹툰: 예고살인,2013-06-27,2745792500,6287772070,389945,872941,507,12704
201327,4,20136862,론 레인저,2013-07-04,1830656500,1830656500,252106,252106,401,6517
201327,5,20126672,은밀하게 위대하게,2013-06-05,1463134500,48012434913,215420,6855785,370,7797
201327,6,20137815,화이트 하우스 다운,2013-06-27,1322933500,3754242500,192097,530085,460,8813
201327,7,20137961,맨 오브 스틸,2013-06-13,356380000,17043514898,47985,2174538,285,2774
201327,8,20139263,쿵후팬더: 영웅의 탄생,2013-07-04,260306000,261162000,40558,40665,197,946
201327,9,19930176,쥬라기 공원,1993-07-17,182738500,489728500,15027,40092,79,773
201327,10,20138884,빅 웨딩,2013-06-27,72105000,223228500,11044,32415,149,1090
201326,1,20122122,월드 워 Z,2013-06-20,12113712000,23840564500,1642251,3188894,852,30437
201326,2,20129114,더 웹툰: 예고살인,2013-06-27,3489854570,3541979570,474264,482996,541,11969
201326,3,20126672,은밀하게 위대하게,2013-06-05,3199087000,46549300413,464390,6640365,609,15731
201326,4,20137815,화이트 하우스 다운,2013-06-27,2426445000,2431309000,337380,337988,480,8187
201326,5,20137961,맨 오브 스틸,2013-06-13,1691685000,16687134898,227317,2126553,576,10741
201326,6,20138141,더 콜,2013-06-20,234487134,609825134,35152,86398,231,2398
201326,7,20123329,스타트렉 다크니스,2013-05-30,241046000,12860516500,34934,1590489,139,1492
201326,8,20126253,토토의 움직이는 숲,2013-06-20,167656500,390791500,26281,60408,121,929
201326,9,19930176,쥬라기 공원,1993-07-17,291391000,306990000,23702,25065,83,950
201326,10,20138884,빅 웨딩,2013-06-27,149411500,151123500,21157,21371,166,1662
201325,1,20122122,월드 워 Z,2013-06-20,11713010500,11726852500,1544005,1546643,964,19089
201325,2,20126672,은밀하게 위대하게,2013-06-05,6345734641,43350213413,908182,6175975,850,25435
201325,3,20137961,맨 오브 스틸,2013-06-13,5339280259,14995449898,693601,1899236,911,22848
201325,4,20123329,스타트렉 다크니스,2013-05-30,616434500,12619470500,88670,1555555,298,4049
201325,5,20138141,더 콜,2013-06-20,363174000,375338000,49611,51246,241,2796
201325,6,20120103,닥터,2013-06-20,328652500,338904500,43702,45162,156,2145
201325,7,20126253,토토의 움직이는 숲,2013-06-20,221477000,223135000,33876,34127,191,1011
201325,8,20136058,무서운 이야기 2,2013-06-05,193353000,3382394500,28157,493837,264,2567
201325,9,20135362,크루즈 패밀리,2013-05-16,185893000,6261768500,27844,897813,137,698
201325,10,20138712,꼭두각시,2013-06-20,156059000,159299000,21027,21432,134,1615
201324,1,20126672,은밀하게 위대하게,2013-06-05,12362379589,37004478772,1776513,5267793,1037,34388
201324,2,20137961,맨 오브 스틸,2013-06-13,9656169639,9656169639,1205635,1205635,998,18733
201324,3,20123329,스타트렉 다크니스,2013-05-30,1577313500,12003036000,206204,1466885,389,8329
201324,4,20136058,무서운 이야기 2,2013-06-05,813922500,3189041500,118373,465680,287,7526
201324,5,20135221,분노의 질주: 더 맥시멈,2013-05-22,464256500,13098437042,65578,1774615,302,3727
201324,6,20135362,크루즈 패밀리,2013-05-16,336629000,6075875500,50575,869969,225,1400
201324,7,20137963,백악관 최후의 날,2013-06-05,324788000,1146472000,48275,161481,276,3629
201324,8,20122784,몽타주,2013-05-16,196841500,14963346500,28919,2089900,276,2780
201324,9,20136219,위대한 개츠비,2013-05-16,187074500,10393588643,27036,1418938,140,1087
201324,10,20134562,비포 미드나잇,2013-05-22,118936500,1196318900,15856,163434,41,581
201323,1,20126672,은밀하게 위대하게,2013-06-05,24574071183,24642099183,3482356,3491280,1341,29194
201323,2,20123329,스타트렉 다크니스,2013-05-30,4843124500,10425722500,582757,1260681,568,13068
201323,3,20136058,무서운 이야기 2,2013-06-05,2356924000,2375119000,344250,347307,337,8214
201323,4,20135221,분노의 질주: 더 맥시멈,2013-05-22,1817443500,12634180542,251336,1709037,444,8144
201323,5,20122784,몽타주,2013-05-16,1144702000,14766505000,162139,2060981,404,7604
201323,6,20135362,크루즈 패밀리,2013-05-16,987809500,5739246500,147292,819394,272,2644
201323,7,20137426,애프터 어스,2013-05-30,888112000,3740441167,128654,524610,438,7729
201323,8,20137963,백악관 최후의 날,2013-06-05,819360000,821684000,112874,113206,283,4585
201323,9,20136219,위대한 개츠비,2013-05-16,607724500,10206514143,85219,1391902,291,3075
201323,10,20138201,극장판 썬더일레븐 GO VS 골판지 전사 W,2013-06-05,199876500,199876500,30210,30210,99,706
201322,1,20135221,분노의 질주: 더 맥시멈,2013-05-22,4630125500,10816737042,639599,1457701,620,16605
201322,2,20123329,스타트렉 다크니스,2013-05-30,5063527000,5582598000,613985,677924,607,11890
201322,3,20122784,몽타주,2013-05-16,3609451500,13621803000,511035,1898842,532,15379
201322,4,20137426,애프터 어스,2013-05-30,2852329167,2852329167,395956,395956,484,10296
201322,5,20136219,위대한 개츠비,2013-05-16,1825359000,9598789643,259252,1306683,416,8604
201322,6,20121621,아이언맨 3,2013-04-25,1048237000,70576547500,149850,8968799,374,7345
201322,7,20135362,크루즈 패밀리,2013-05-16,789304500,4751437000,115627,672102,327,3638
201322,8,20134562,비포 미드나잇,2013-05-22,384958400,892258900,54317,122877,252,2839
201322,9,20120426,고령화 가족,2013-05-09,240562000,8144486653,36438,1136853,271,2912
201322,10,20127597,뜨거운 안녕,2013-05-30,232947000,248295000,34510,36769,172,2372
201321,1,20135221,분노의 질주: 더 맥시멈,2013-05-22,6159395542,6186611542,814366,818102,657,14799
201321,2,20122784,몽타주,2013-05-16,5227612000,10012351500,734549,1387807,544,17237
201321,3,20136219,위대한 개츠비,2013-05-16,3073426500,7773430643,427324,1047431,546,12681
201321,4,20121621,아이언맨 3,2013-04-25,2476211500,69528310500,344380,8818949,550,13201
201321,5,20135362,크루즈 패밀리,2013-05-16,1128199000,3962132500,162927,556475,492,5384
201321,6,20120426,고령화 가족,2013-05-09,783533000,7903924653,113550,1100415,343,7346
201321,7,20128691,미나문방구,2013-05-16,525958500,2042673000,80104,302282,362,6480
201321,8,20134562,비포 미드나잇,2013-05-22,504692500,507300500,68234,68560,275,3857
201321,9,20123329,스타트렉 다크니스,2013-05-30,472715000,519071000,58875,63939,283,940
201321,10,20121549,전국노래자랑,2013-05-01,175841500,6571042500,27067,957494,200,2150
201320,1,20121621,아이언맨 3,2013-04-25,7764370500,67052099000,1031852,8474569,1034,26120
201320,2,20122784,몽타주,2013-05-16,4714927500,4784739500,643646,653258,540,9437
201320,3,20136219,위대한 개츠비,2013-05-16,4700004143,4700004143,620107,620107,562,9794
201320,4,20120426,고령화 가족,2013-05-09,3334623037,7120391653,470236,986865,566,15192
201320,5,20135362,크루즈 패밀리,2013-05-16,2396686000,2833933500,330350,393548,525,5945
201320,6,20128691,미나문방구,2013-05-16,1453898500,1516714500,211559,222178,385,7386
201320,7,20121549,전국노래자랑,2013-05-01,909323000,6395201000,136181,930427,413,8115
201320,8,20137082,스니치,2013-05-09,76302000,287796500,11564,41407,147,1397
201320,9,20125333,전설의 주먹,2013-04-10,76529500,12770102000,11134,1743466,174,1382
